Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,eu_superficie_ha,eu_k1301,eu_k1302,eu_k1303,eu_k1304,eu_k1305,eu_k1306,eu_k1307,eu_k1308,eu_k1309,eu_k1310,eu_k1311,eu_k1312,eu_trs,eu_trc,eu_tro,eu_tn,fact_exp_fin
12135002048090004,12,13,50,2,4809,4,25,41,41,,1,1,,,,,40,40,,,2,,4,34.4263026667461
12135002052260001,12,13,50,2,5226,1,1,3,2,1,3,2,1,,,,,,,,2,,4,77.7509542628404
12135002052260002,12,13,50,2,5226,2,1,1,,1,1,,1,,,,,,,,2,,4,44.1996284206116
12135002052260003,12,13,50,2,5226,3,2,1,1,,1,1,,,,,,,,,2,,4,20.0385391278841
12135002052260004,12,13,50,2,5226,4,1,2,1,1,2,1,1,,,,,,,,2,,4,23.259648921119
12135002052260005,12,13,50,2,5226,5,6,5,5,,1,1,,,,,4,4,,,2,,4,52.5123768889198
12135002052260006,12,13,50,2,5226,6,7.5,7,6,1,3,2,1,,,,4,4,,,2,,4,42.6214790539569
12135002052260007,12,13,50,2,5226,7,6,3,3,,3,3,,,,,,,,,2,,4,40.5654193612941
12135002052260008,12,13,50,2,5226,8,2.5,2,2,,2,2,,,,,,,,,2,,4,81.4483606697398
12135002052260009,12,13,50,2,5226,9,2.5,5,2,3,5,2,3,,,,,,,,2,,4,36.9013140654877
12135002052260010,12,13,50,2,5226,10,2.5,7,3,4,7,3,4,,,,,,,,2,,4,25.8130454633416
12135002052260011,12,13,50,2,5226,11,1,1,1,,1,1,,,,,,,,,2,,4,2.61451516358347
12135002052260012,12,13,50,2,5226,12,2.5,3,2,1,3,2,1,,,,,,,,2,,4,47.0892294645407
12135002052260013,12,13,50,2,5226,13,.5,2,1,1,2,1,1,,,,,,,,2,,4,54.3261736885471
12135002052260014,12,13,50,2,5226,14,18,8,8,,1,1,,,,,7,7,,,2,,4,1.28081043448806
12135002052260015,12,13,50,2,5226,15,25,6,3,3,6,3,3,,,,,,,,2,,4,7.80616826890148
12135002052260016,12,13,50,2,5226,16,6,5,4,1,2,1,1,,,,3,3,,,2,,4,19.0456637608733
12135002052260017,12,13,50,2,5226,17,3,4,3,1,2,1,1,,,,2,2,,,2,,4,27.1669688898787
12135002052260018,12,13,50,2,5226,18,3,2,2,,2,2,,,,,,,,,2,,4,38.4315995548336
12135052000990237,12,13,50,52,99,237,150,62,62,,1,1,,61,61,,,,,,2,,4,1
12135052000990246,12,13,50,52,99,246,211.07,144,114,30,1,1,,143,113,30,,,,,2,,4,1
12135052000990305,12,13,50,52,99,305,100,51,51,,1,1,,48,48,,2,2,,,2,,4,1
12135060000990013,12,13,50,60,99,13,940,121,112,9,1,,1,120,112,8,,,,,2,,4,1
12135060000990029,12,13,50,60,99,29,574.74,33,33,,1,1,,10,10,,22,22,,,2,,4,1
12135060000990060,12,13,50,60,99,60,700,49,49,,1,1,,13,13,,35,35,,,2,,4,1
12135060000990075,12,13,50,60,99,75,269.91,25,25,,,,,25,25,,,,,,2,,4,1
13015059000992040,13,1,50,59,99,2040,4,11,11,,1,1,,,,,10,10,,,2,,4,1
13015064000992026,13,1,50,64,99,2026,15,4,4,,1,1,,3,3,,,,,,2,,4,1
13015064000992028,13,1,50,64,99,2028,84,19,19,,1,1,,18,18,,,,,,2,,4,1
13015064000992032,13,1,50,64,99,2032,49,8,4,4,1,1,,3,3,,4,,4,,2,,4,1
13015064000992034,13,1,50,64,99,2034,20.5,7,7,,1,1,,6,6,,,,,,2,,4,1
13015064000992039,13,1,50,64,99,2039,15,4,4,,1,1,,3,3,,,,,,2,,4,1
13015064000992060,13,1,50,64,99,2060,18,4,4,,1,1,,,,,3,3,,,2,,4,1
13015064000992062,13,1,50,64,99,2062,80,9,9,,1,1,,4,4,,4,4,,,2,,4,1
13015064000992063,13,1,50,64,99,2063,1,3,3,,1,1,,2,2,,,,,,2,,4,1
13015164000990909,13,1,51,64,99,909,8,14,14,,1,1,,13,13,,,,,,2,,4,1
13015455000994013,13,1,54,55,99,4013,15,11,11,,1,1,,,,,10,10,,,2,,4,1
13015554000994072,13,1,55,54,99,4072,46,4,3,1,1,,1,2,2,,1,1,,,2,,4,1
13015564000990908,13,1,55,64,99,908,8,6,6,,3,3,,,,,3,3,,,2,,4,1
13015564000992024,13,1,55,64,99,2024,8,4,4,,1,1,,1,1,,2,2,,,2,,4,1
13015602209080001,13,1,56,2,20908,1,1.5,2,1,1,2,1,1,,,,,,,,2,,4,60.2425899602468
13015602209080002,13,1,56,2,20908,2,7,2,1,1,2,1,1,,,,,,,,2,,4,27.5889984353354
13015602209080003,13,1,56,2,20908,3,159.3,4,4,,1,1,,,,,3,3,,,2,,4,8.86879375041737
13015602209080004,13,1,56,2,20908,4,6,2,2,,2,2,,,,,,,,,2,,4,30.4842620015818
13015602209080005,13,1,56,2,20908,5,11,2,2,,2,2,,,,,,,,,2,,4,19.8743509020696
13015602209080006,13,1,56,2,20908,6,5,1,1,,1,1,,,,,,,,,2,,4,22.7722944826169
13015602209080007,13,1,56,2,20908,7,6,1,1,,1,1,,,,,,,,,2,,4,13.5125081926223
13015604002020001,13,1,56,4,202,1,2,1,1,,1,1,,,,,,,,,2,,4,17.6583778565637
13015604002020002,13,1,56,4,202,2,6.25,2,1,1,2,1,1,,,,,,,,2,,4,21.1658851886715
13015604002020003,13,1,56,4,202,3,17,5,4,1,2,1,1,,,,3,3,,,2,,4,24.5576593453018
13015604002020004,13,1,56,4,202,4,9,3,2,1,3,2,1,,,,,,,,2,,4,8.27990274739132
13015604002020005,13,1,56,4,202,5,14,3,2,1,3,2,1,,,,,,,,2,,4,28.3536614132804
13015604002020007,13,1,56,4,202,7,10,2,2,,2,2,,,,,,,,,2,,4,38.9535198325394
13015604002020008,13,1,56,4,202,8,10,2,2,,2,2,,,,,,,,,2,,4,30.6092330990881
13015604002020009,13,1,56,4,202,9,1,1,1,,1,1,,,,,,,,,2,,4,28.8913634347068
13015604002020010,13,1,56,4,202,10,5,3,2,1,3,2,1,,,,,,,,2,,4,23.2853843700421
13015604002020011,13,1,56,4,202,11,1,2,2,,2,2,,,,,,,,,2,,4,46.0943222021409
13015604002020012,13,1,56,4,202,12,10,1,1,,1,1,,,,,,,,,2,,4,30.4577202093035
13015604002020016,13,1,56,4,202,16,2,2,1,1,2,1,1,,,,,,,,2,,4,26.25873241736
13015604002020017,13,1,56,4,202,17,4,3,3,,2,2,,,,,1,1,,,2,,4,44.1297749469034
13015604002020018,13,1,56,4,202,18,8,4,2,2,2,,2,,,,2,2,,,2,,4,21.4549540594891
13015604002020019,13,1,56,4,202,19,4,1,1,,1,1,,,,,,,,,2,,4,26.6576533671862
13015604002020020,13,1,56,4,202,20,4,1,,1,1,,1,,,,,,,,2,,4,22.5963790822275
13015604002020025,13,1,56,4,202,25,6,2,2,,2,2,,,,,,,,,2,,4,11.8517145112304
13015604002020026,13,1,56,4,202,26,3,1,,1,1,,1,,,,,,,,2,,4,24.9432791015228
13015604002020027,13,1,56,4,202,27,44,7,6,1,2,1,1,,,,5,5,,,2,,4,2.9571448967038
13015604002020028,13,1,56,4,202,28,12,4,4,,1,1,,,,,3,3,,,2,,4,17.0244453296465
13015604002020029,13,1,56,4,202,29,19.5,3,3,,2,2,,,,,1,1,,,2,,4,40.4082837461453
13015604002020030,13,1,56,4,202,30,25,2,1,1,2,1,1,,,,,,,,2,,4,34.7869720692441
13015604002020032,13,1,56,4,202,32,5,1,1,,1,1,,,,,,,,,2,,4,23.5748944692319
13015604002020037,13,1,56,4,202,37,10,1,1,,1,1,,,,,,,,,2,,4,21.328258188832
13015604002020038,13,1,56,4,202,38,9,5,5,,1,1,,,,,4,4,,,2,,4,25.3703985190384
13015604002020040,13,1,56,4,202,40,22.5,5,4,1,3,2,1,,,,2,2,,,2,,4,46.7274650460053
13015604002020043,13,1,56,4,202,43,6,2,1,1,2,1,1,,,,,,,,2,,4,14.8536967857121
13015654000994100,13,1,56,54,99,4100,30,3,3,,1,1,,,,,2,2,,,2,,4,1
13015661000992467,13,1,56,61,99,2467,300,6,6,,1,1,,5,5,,,,,,2,,4,1
13015661000992494,13,1,56,61,99,2494,400,6,6,,1,1,,5,5,,,,,,2,,4,1
13025002181420001,13,2,50,2,18142,1,.7056,1,,1,1,,1,,,,,,,,2,,4,47.2974874209457
13025002181420004,13,2,50,2,18142,4,4,2,2,,1,1,,1,1,,,,,,2,,4,34.3931185860295
13025002181420005,13,2,50,2,18142,5,3.5,1,1,,1,1,,,,,,,,,2,,4,5.75491397565381
13025002181420006,13,2,50,2,18142,6,1.4112,1,1,,1,1,,,,,,,,,2,,4,28.3480880843124
13025002181420007,13,2,50,2,18142,7,.3528,2,2,,1,1,,,,,1,1,,,2,,4,21.086508472021
13025002181420008,13,2,50,2,18142,8,1.25,2,2,,1,1,,,,,1,1,,,2,,4,47.1786581617081
13025002181420009,13,2,50,2,18142,9,.3528,2,1,1,2,1,1,,,,,,,,2,,4,138.057695901073
13025002181420010,13,2,50,2,18142,10,1.25,3,2,1,3,2,1,,,,,,,,2,,4,31.831989035026
13025002181420012,13,2,50,2,18142,12,1.4112,1,1,,1,1,,,,,,,,,2,,4,12.4135672092037
13025002181420013,13,2,50,2,18142,13,1,1,,1,1,,1,,,,,,,,2,,4,83.5699254292148
13025002181420014,13,2,50,2,18142,14,12,2,1,1,1,,1,1,1,,,,,,2,,4,55.0071819697877
13025002181420015,13,2,50,2,18142,15,2.1168,2,2,,2,2,,,,,,,,,2,,4,45.7750065384734
13025002181420016,13,2,50,2,18142,16,2,3,3,,1,1,,,,,2,2,,,2,,4,14.6220729653162
13025002181420017,13,2,50,2,18142,17,2,3,3,,1,1,,,,,2,2,,,2,,4,6.41920981245263
13025002181420018,13,2,50,2,18142,18,1,1,1,,1,1,,,,,,,,,2,,4,39.1377136799215
13025002181420019,13,2,50,2,18142,19,3.25,2,1,1,2,1,1,,,,,,,,2,,4,5.82741733105167
13025002181420020,13,2,50,2,18142,20,16,2,2,,1,1,,1,1,,,,,,2,,4,9.22029370266449
13025002181420021,13,2,50,2,18142,21,14.112,2,2,,1,1,,1,1,,,,,,2,,4,9.04895364244071
13025002181420022,13,2,50,2,18142,22,2,3,3,,2,2,,,,,1,1,,,2,,4,49.51069080601
13025002181420025,13,2,50,2,18142,25,1.4112,2,2,,1,1,,,,,1,1,,,2,,4,49.5773512550382
13025002181420027,13,2,50,2,18142,27,6,2,2,,1,1,,,,,1,1,,,2,,4,45.0874994217283
13025002181420028,13,2,50,2,18142,28,1.4112,2,2,,1,1,,,,,1,1,,,2,,4,34.6105554611845
13025002181420029,13,2,50,2,18142,29,.5292,2,1,1,2,1,1,,,,,,,,2,,4,119.309056380723
13025002189910001,13,2,50,2,18991,1,5,3,2,1,3,2,1,,,,,,,,2,,4,22.2440162982314
13025002189910002,13,2,50,2,18991,2,8,2,1,1,2,1,1,,,,,,,,2,,4,31.7003181329952
13025002189910003,13,2,50,2,18991,3,3.528,2,2,,1,1,,,,,1,1,,,2,,4,29.5269318570103
13025002189910005,13,2,50,2,18991,5,.5,2,1,1,2,1,1,,,,,,,,2,,4,65.4226467634208
13025002189910007,13,2,50,2,18991,7,4,3,3,,1,1,,,,,2,2,,,2,,4,48.2203811404957
13025002189910008,13,2,50,2,18991,8,3,3,3,,1,1,,,,,2,2,,,2,,4,73.8142477182314
13025002189910010,13,2,50,2,18991,10,5,4,4,,1,1,,,,,3,3,,,2,,4,64.9152431582624
13025002189910012,13,2,50,2,18991,12,10.5,6,5,1,2,1,1,,,,4,4,,,2,,4,45.6444343959498
13025002189910013,13,2,50,2,18991,13,7.7616,1,1,,1,1,,,,,,,,,2,,4,59.9614770682073
13025002190500001,13,2,50,2,19050,1,60,9,9,,1,1,,3,3,,5,5,,,2,,4,10.5119820757418
13025002190500002,13,2,50,2,19050,2,32,3,3,,1,1,,2,2,,,,,,2,,4,5.447511159903
13025002190500003,13,2,50,2,19050,3,4,2,1,1,2,1,1,,,,,,,,2,,4,79.6483440029288
13025002190500004,13,2,50,2,19050,4,60,5,5,,3,3,,,,,2,2,,,2,,4,19.6456180731257
13025002202920001,13,2,50,2,20292,1,100,4,3,1,2,1,1,2,2,,,,,,2,,4,18.266103824288
13025002202920002,13,2,50,2,20292,2,8,2,2,,2,2,,,,,,,,,2,,4,59.0924950299789
13025002202920003,13,2,50,2,20292,3,5.6448,13,12,1,1,,1,5,5,,7,7,,,2,,4,10.4035593994996
13025002206450001,13,2,50,2,20645,1,8,1,1,,1,1,,,,,,,,,2,,4,51.1898938527376
13025002206450002,13,2,50,2,20645,2,3.51,1,1,,1,1,,,,,,,,,2,,4,60.9742756931033
13025002206450003,13,2,50,2,20645,3,.75,1,1,,1,1,,,,,,,,,2,,4,136.179099158091
13025002206450004,13,2,50,2,20645,4,4.5,1,1,,1,1,,,,,,,,,2,,4,22.1488276729624
13025002206450005,13,2,50,2,20645,5,10,1,1,,1,1,,,,,,,,,2,,4,44.9548351254993
13025002206450006,13,2,50,2,20645,6,23,2,2,,2,2,,,,,,,,,2,,4,40.8985927391369
13025002206450007,13,2,50,2,20645,7,3,3,1,2,3,1,2,,,,,,,,2,,4,61.8512646689554
13025003018010001,13,2,50,3,1801,1,6,1,1,,1,1,,,,,,,,,2,,4,17.3983681800433
13025003018010002,13,2,50,3,1801,2,1.7993,1,1,,1,1,,,,,,,,,2,,4,10.1671682730323
13025003018010003,13,2,50,3,1801,3,19,3,2,1,3,2,1,,,,,,,,2,,4,31.2180244172152
13025003018010004,13,2,50,3,1801,4,12.7008,5,5,,1,1,,,,,4,4,,,2,,4,44.3048104014702
13025003018010005,13,2,50,3,1801,5,20,11,10,1,3,2,1,,,,8,8,,,2,,4,21.3053483465586
13025003018010006,13,2,50,3,1801,6,7.7616,5,5,,2,2,,,,,3,3,,,2,,4,36.4426941342946
13025003018010007,13,2,50,3,1801,7,2.1168,2,1,1,1,,1,,,,1,1,,,2,,4,39.4228714179761
13025003018010008,13,2,50,3,1801,8,16.2288,3,3,,3,3,,,,,,,,,2,,4,71.6925877729299
13025003018010009,13,2,50,3,1801,9,16.27,11,11,,1,1,,,,,10,10,,,2,,4,24.9109804402446
13025003018010010,13,2,50,3,1801,10,1.2348,2,2,,1,1,,,,,1,1,,,2,,4,24.1851194099295
13025003018010011,13,2,50,3,1801,11,2.1168,2,1,1,2,1,1,,,,,,,,2,,4,29.9116787607719
13025003018010012,13,2,50,3,1801,12,2.1168,1,,1,1,,1,,,,,,,,2,,4,30.7909312153227
13025003018010013,13,2,50,3,1801,13,7.7616,16,14,2,6,4,2,,,,10,10,,,2,,4,11.1798734733906
13025003018010014,13,2,50,3,1801,14,4.9392,4,2,2,4,2,2,,,,,,,,2,,4,20.47179302719
13025003018010015,13,2,50,3,1801,15,2.1168,6,6,,1,1,,,,,5,5,,,2,,4,25.0603832328331
13025003018010016,13,2,50,3,1801,16,8.8412,13,12,1,3,2,1,,,,10,10,,,2,,4,14.6989531240046
13025003018010017,13,2,50,3,1801,17,2.1168,3,2,1,2,1,1,,,,1,1,,,2,,4,21.2053377730646
13025003018010018,13,2,50,3,1801,18,2,4,4,,4,4,,,,,,,,,2,,4,36.7608146678781
13025003018010019,13,2,50,3,1801,19,10.584,1,1,,1,1,,,,,,,,,2,,4,14.3787028901319
13025003018010020,13,2,50,3,1801,20,1.4112,1,1,,1,1,,,,,,,,,2,,4,46.8894344187334
13025003018010021,13,2,50,3,1801,21,1.4112,2,2,,2,2,,,,,,,,,2,,4,30.2621352930117
13025003018010022,13,2,50,3,1801,22,15,2,2,,2,2,,,,,,,,,2,,4,3.420895557115
13025003018010023,13,2,50,3,1801,23,25.16,5,5,,1,1,,,,,4,4,,,2,,4,37.6365651642323
13025003018010024,13,2,50,3,1801,24,82,4,4,,4,4,,,,,,,,,2,,4,21.1099422927696
13025003019020001,13,2,50,3,1902,1,20.75,2,1,1,2,1,1,,,,,,,,2,,4,4.10782738517412
13025003019020002,13,2,50,3,1902,2,54.5,10,9,1,2,1,1,,,,8,8,,,2,,4,.524964467321314
13025003019020003,13,2,50,3,1902,3,8,2,1,1,2,1,1,,,,,,,,2,,4,35.1795584667395
13025003019020004,13,2,50,3,1902,4,8,2,1,1,2,1,1,,,,,,,,2,,4,26.7088313217712
13025003019020005,13,2,50,3,1902,5,.33,1,1,,1,1,,,,,,,,,2,,4,12.5859609587624
13025003019020006,13,2,50,3,1902,6,20,4,4,,4,4,,,,,,,,,2,,4,37.8733295176902
13025003019020007,13,2,50,3,1902,7,6.01,2,1,1,2,1,1,,,,,,,,2,,4,104.382059521518
13025003019020008,13,2,50,3,1902,8,3,4,3,1,4,3,1,,,,,,,,2,,4,2.77214022478162
13025003019020009,13,2,50,3,1902,9,7,2,1,1,2,1,1,,,,,,,,2,,4,26.0103091760679
13025003019020010,13,2,50,3,1902,10,11,2,2,,2,2,,,,,,,,,2,,4,39.2228663008775
13025003019020011,13,2,50,3,1902,11,1,1,1,,1,1,,,,,,,,,2,,4,40.1195912311215
13025003019020012,13,2,50,3,1902,12,7.1,1,1,,1,1,,,,,,,,,2,,4,34.9108349020538
13025003019020013,13,2,50,3,1902,13,8,2,1,1,2,1,1,,,,,,,,2,,4,79.4858391609591
13025003019020014,13,2,50,3,1902,14,3,2,2,,2,2,,,,,,,,,2,,4,64.6222482158998
13025003019020015,13,2,50,3,1902,15,4.9392,4,4,,2,2,,,,,2,2,,,2,,4,32.322879386713
13025003019020016,13,2,50,3,1902,16,5,2,1,1,2,1,1,,,,,,,,2,,4,26.180052229712
13025003019020017,13,2,50,3,1902,17,5.01,5,5,,1,1,,,,,4,4,,,2,,4,33.8337339634545
13025003019020018,13,2,50,3,1902,18,6,3,2,1,3,2,1,,,,,,,,2,,4,26.1752611139725
13025003019020019,13,2,50,3,1902,19,4.75,2,1,1,2,1,1,,,,,,,,2,,4,56.0793617629414
13025003019020020,13,2,50,3,1902,20,4.9392,6,3,3,6,3,3,,,,,,,,2,,4,18.7696693522636
13025003019020021,13,2,50,3,1902,21,5,2,2,,2,2,,,,,,,,,2,,4,103.02869695515
13025003019020022,13,2,50,3,1902,22,22.5863,2,1,1,2,1,1,,,,,,,,2,,4,18.3865988945269
13025003019020023,13,2,50,3,1902,23,50,10,9,1,2,1,1,,,,8,8,,,2,,4,.961214267941636
13025003019020024,13,2,50,3,1902,24,70,6,5,1,3,2,1,,,,3,3,,,2,,4,40.7710042975497
13025003019020025,13,2,50,3,1902,25,30,7,6,1,7,6,1,,,,,,,,2,,4,10.0285443436939
13025003019020026,13,2,50,3,1902,26,2.1,5,4,1,5,4,1,,,,,,,,2,,4,48.3238579388206
13025061000993191,13,2,50,61,99,3191,100,6,6,,1,1,,5,5,,,,,,2,,4,1
13025061000993264,13,2,50,61,99,3264,150,19,19,,1,1,,8,8,,10,10,,,2,,4,1
13025064000990870,13,2,50,64,99,870,2,5,5,,1,1,,4,4,,,,,,2,,4,1
13025064000990871,13,2,50,64,99,871,2,2,2,,1,1,,1,1,,,,,,2,,4,1
13025064000990876,13,2,50,64,99,876,71.5,6,5,1,1,,1,5,5,,,,,,2,,4,1
13025064000990877,13,2,50,64,99,877,1,4,4,,1,1,,3,3,,,,,,2,,4,1
13025064000990879,13,2,50,64,99,879,2,11,11,,1,1,,8,8,,2,2,,,2,,4,1
13025064000990913,13,2,50,64,99,913,2,11,11,,1,1,,10,10,,,,,,2,,4,1
13025064000990914,13,2,50,64,99,914,1.5,4,4,,1,1,,3,3,,,,,,2,,4,1
13025103016930001,13,2,51,3,1693,1,31.01,4,3,1,2,1,1,,,,2,2,,,2,,4,21.2444186736432
13025103016930002,13,2,51,3,1693,2,33.5,14,14,,1,1,,,,,13,13,,,2,,4,75.9997778584525
13025103016930003,13,2,51,3,1693,3,24,2,1,1,2,1,1,,,,,,,,2,,4,7.54244364237364
13025103016930004,13,2,51,3,1693,4,16.02,4,3,1,4,3,1,,,,,,,,2,,4,61.4442779514915
13025103016930005,13,2,51,3,1693,5,38.5,15,11,4,7,3,4,,,,8,8,,,2,,4,42.2211132303027
13025103016930006,13,2,51,3,1693,6,34,2,2,,2,2,,,,,,,,,2,,4,40.9337205195378
13025103016930007,13,2,51,3,1693,7,20,2,2,,1,1,,,,,1,1,,,2,,4,12.9809036641737
13025103016930008,13,2,51,3,1693,8,5,2,2,,1,1,,,,,1,1,,,2,,4,24.264953618755
13025103016930009,13,2,51,3,1693,9,2,1,1,,1,1,,,,,,,,,2,,4,30.48036179027
13025103016930010,13,2,51,3,1693,10,3.5,1,1,,1,1,,,,,,,,,2,,4,16.1461017255122
13025103016930011,13,2,51,3,1693,11,20,4,2,2,4,2,2,,,,,,,,2,,4,39.5787571170835
13025103016930012,13,2,51,3,1693,12,5,2,1,1,2,1,1,,,,,,,,2,,4,33.8294498205556
13025103016930013,13,2,51,3,1693,13,70,3,3,,1,1,,,,,2,2,,,2,,4,2.41723748066445
13025103016930014,13,2,51,3,1693,14,5,6,6,,1,1,,,,,5,5,,,2,,4,38.0151007886986
13025104001500001,13,2,51,4,150,1,16,4,4,,1,1,,,,,3,3,,,2,,4,13.9070497169951
13025104001500002,13,2,51,4,150,2,2,3,2,1,3,2,1,,,,,,,,2,,4,48.3846518738182
13025104001500003,13,2,51,4,150,3,4,1,1,,1,1,,,,,,,,,2,,4,22.5721274706115
13025104001500004,13,2,51,4,150,4,2,1,1,,1,1,,,,,,,,,2,,4,38.5482634076756
13025104001500005,13,2,51,4,150,5,2.5,1,1,,1,1,,,,,,,,,2,,4,41.1166405922748
13025104001500006,13,2,51,4,150,6,5,1,1,,1,1,,,,,,,,,2,,4,50.6698330483213
13025104001500007,13,2,51,4,150,7,2,3,1,2,3,1,2,,,,,,,,2,,4,32.3324986301983
13025104001500008,13,2,51,4,150,8,3,3,1,2,3,1,2,,,,,,,,2,,4,38.7513084507998
13025104001500009,13,2,51,4,150,9,4,2,1,1,2,1,1,,,,,,,,2,,4,32.4588226415271
13025104001500010,13,2,51,4,150,10,5,1,1,,1,1,,,,,,,,,2,,4,19.5708605072493
13025104001500011,13,2,51,4,150,11,24,1,1,,1,1,,,,,,,,,2,,4,27.111277713429
13025104001500012,13,2,51,4,150,12,6,2,1,1,2,1,1,,,,,,,,2,,4,22.6462239333944
13025104001500013,13,2,51,4,150,13,70,2,2,,2,2,,,,,,,,,2,,4,23.1350612334175
13025104001500014,13,2,51,4,150,14,112,5,4,1,2,1,1,3,3,,,,,,2,,4,1.86288334667153
13025104001500016,13,2,51,4,150,16,18,5,5,,1,1,,1,1,,3,3,,,2,,4,20.3835826877006
13025104001500017,13,2,51,4,150,17,2,3,3,,1,1,,,,,2,2,,,2,,4,32.3353123323496
13025104001500018,13,2,51,4,150,18,19,2,2,,2,2,,,,,,,,,2,,4,45.1766396967981
13025104001500019,13,2,51,4,150,19,55,3,3,,1,1,,,,,2,2,,,2,,4,17.7877325204214
13025104001500020,13,2,51,4,150,20,7,6,4,2,3,1,2,,,,3,3,,,2,,4,33.8853569520148
13025104001500021,13,2,51,4,150,21,2,16,16,,1,1,,,,,15,15,,,2,,4,60.060157641196
13025104001500022,13,2,51,4,150,22,42,2,2,,2,2,,,,,,,,,2,,4,2.79565420982777
13025104001500023,13,2,51,4,150,23,4,2,1,1,2,1,1,,,,,,,,2,,4,35.6078283232614
13025104001500024,13,2,51,4,150,24,17,1,1,,1,1,,,,,,,,,2,,4,27.287866075306
13025104001500025,13,2,51,4,150,25,15,16,16,,1,1,,,,,15,15,,,2,,4,34.8763605560627
13025104001500026,13,2,51,4,150,26,15,3,3,,1,1,,,,,2,2,,,2,,4,17.1284884128587
13025104001500027,13,2,51,4,150,27,37,9,7,2,3,1,2,,,,6,6,,,2,,4,8.71138209690181
13025104001500028,13,2,51,4,150,28,33,2,1,1,2,1,1,,,,,,,,2,,4,13.5392094304782
13025104001500029,13,2,51,4,150,29,15,1,1,,1,1,,,,,,,,,2,,4,23.4328100356729
13025261000992985,13,2,52,61,99,2985,600,18,18,,1,1,,7,7,,10,10,,,2,,4,1
13035002114970001,13,3,50,2,11497,1,72.5,8,7,1,3,2,1,1,1,,4,4,,,2,,4,32.6427819619539
13035002124800001,13,3,50,2,12480,1,24,2,1,1,2,1,1,,,,,,,,2,,4,4.02156635280937
13035002124800002,13,3,50,2,12480,2,4,3,2,1,3,2,1,,,,,,,,2,,4,51.1528604894651
13035002124800003,13,3,50,2,12480,3,4.5,6,2,4,6,2,4,,,,,,,,2,,4,105.107402627838
13035002124800004,13,3,50,2,12480,4,399,8,8,,1,1,,7,7,,,,,,2,,4,4.11489093582516
13035002134690001,13,3,50,2,13469,1,30,1,1,,1,1,,,,,,,,,2,,4,17.3322070830779
13035002134690002,13,3,50,2,13469,2,56,3,2,1,3,2,1,,,,,,,,2,,4,16.8324799298295
13035002134690003,13,3,50,2,13469,3,26,3,2,1,3,2,1,,,,,,,,2,,4,32.9828420719896
13035002134690004,13,3,50,2,13469,4,50,5,5,,1,1,,,,,4,4,,,2,,4,1.57509825736769
13035002135820001,13,3,50,2,13582,1,9,8,6,2,4,2,2,,,,4,4,,,2,,4,10.5471736073068
13035002135820002,13,3,50,2,13582,2,6.85,10,7,3,4,1,3,,,,6,6,,,2,,4,21.4575938171302
13035002135820003,13,3,50,2,13582,3,9,8,6,2,3,1,2,,,,5,5,,,2,,4,23.44352275715
13035002135820004,13,3,50,2,13582,4,5.03,9,7,2,4,2,2,,,,5,5,,,2,,4,37.4644970034657
13035002135820005,13,3,50,2,13582,5,6.35,8,7,1,3,2,1,,,,5,5,,,2,,4,19.1782121747796
13035002135820006,13,3,50,2,13582,6,4.53,6,4,2,4,2,2,,,,2,2,,,2,,4,20.1917371911069
13035002135820007,13,3,50,2,13582,7,11.28,9,8,1,4,3,1,,,,5,5,,,2,,4,9.27288172100104
13035002135820008,13,3,50,2,13582,8,37,2,1,1,2,1,1,,,,,,,,2,,4,14.4959695381259
13035002135820009,13,3,50,2,13582,9,17.46,2,2,,1,1,,1,1,,,,,,2,,4,11.0177365005184
13035002135820010,13,3,50,2,13582,10,9.75,7,7,,1,1,,1,1,,5,5,,,2,,4,24.0880227135721
13035002135820011,13,3,50,2,13582,11,9.75,2,2,,1,1,,1,1,,,,,,2,,4,17.3524391874625
13035002135820012,13,3,50,2,13582,12,12.7,2,1,1,1,,1,1,1,,,,,,2,,4,14.2896930832598
13035002135820013,13,3,50,2,13582,13,44.5,13,13,,1,1,,2,2,,10,10,,,2,,4,3.20256504018478
13035002136470001,13,3,50,2,13647,1,14,1,1,,1,1,,,,,,,,,2,,4,11.5257314282105
13035002136470002,13,3,50,2,13647,2,30,3,3,,3,3,,,,,,,,,2,,4,20.2009587672395
13035002136470003,13,3,50,2,13647,3,12,3,2,1,3,2,1,,,,,,,,2,,4,45.7514937305973
13035002136470004,13,3,50,2,13647,4,30,2,1,1,2,1,1,,,,,,,,2,,4,6.23262179130103
13035002136470005,13,3,50,2,13647,5,80,4,4,,1,1,,,,,3,3,,,2,,4,8.79193280670374
13035002137470001,13,3,50,2,13747,1,18,20,18,2,2,1,1,,,,18,17,1,,2,,4,50.6627069799502
13035002137470002,13,3,50,2,13747,2,45,4,4,,2,2,,,,,2,2,,,2,,4,9.02802672969846
13035002137470003,13,3,50,2,13747,3,140,8,8,,1,1,,1,1,,6,6,,,2,,4,7.5571306058379
13035002139220001,13,3,50,2,13922,1,55,2,1,1,2,1,1,,,,,,,,2,,4,28.9293138416784
13035002139220002,13,3,50,2,13922,2,35,1,1,,1,1,,,,,,,,,2,,4,21.9269790969161
13035002139220003,13,3,50,2,13922,3,4,3,3,,3,3,,,,,,,,,2,,4,1.00041315639497
