Identificador;ual_prov;ual_cant;ual_parr;ual_estr;ual_segm;al_ncues;ec19_actafec;ec19_dadinsu;ec19_dconmob;ec19_dtraterre;ec19_dofretrab;ec19_pveprfalt;ec19_pveprausc;ec19_accecred;ec19_recayamag;ec19_recayusgr;ec19_recayugc;ec19_recayugadm;ec19_recayugadp;ec19_recayuong;ec19_recayuotro;ec19_recayudesc
11045004001740005;11;04;50;04;00174;0005;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2; 
17025001109140009;17;02;50;01;10914;0009;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12105003000760018;12;10;50;03;00076;0018;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18025401051950002;18;02;54;01;05195;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13135302220800005;13;13;53;02;22080;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06035001070130009;06;03;50;01;07013;0009;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12105003000760002;12;10;50;03;00076;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17017801073440003;17;01;78;01;07344;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13125004001740002;13;12;50;04;00174;0002;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
11145101107540003;11;14;51;01;10754;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13115202207980004;13;11;52;02;20798;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18016101039050003;18;01;61;01;03905;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06015201031560014;06;01;52;01;03156;0014;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18095001059050018;18;09;50;01;05905;0018;1;2;2;2;2;1;1;1;2;2;2;2;2;2;2; 
13075002200850002;13;07;50;02;20085;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18055301033450021;18;05;53;01;03345;0021;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2; 
23015501006300007;23;01;55;01;00630;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13055202099820005;13;05;52;02;09982;0005;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
23015402009640008;23;01;54;02;00964;0008;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2; 
09085102001140008;09;08;51;02;00114;0008;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06035001048010027;06;03;50;01;04801;0027;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2; 
12065103002960015;12;06;51;03;00296;0015;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18015703001690002;18;01;57;03;00169;0002;1;2;2;2;2;1;1;1;2;2;2;2;2;2;2; 
07095501011820001;07;09;55;01;01182;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
07055001023370001;07;05;50;01;02337;0001;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2; 
09205002084610001;09;20;50;02;08461;0001;1;1;1;2;2;1;2;2;2;2;2;2;2;2;2; 
01016801119000018;01;01;68;01;11900;0018;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18075401029380002;18;07;54;01;02938;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12125002036670006;12;12;50;02;03667;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05045001153050014;05;04;50;01;15305;0014;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08045002128290003;08;04;50;02;12829;0003;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
09125002088820008;09;12;50;02;08882;0008;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
21045002044560002;21;04;50;02;04456;0002;1;1;2;1;2;1;1;2;2;2;2;2;2;2;2; 
18015501047920026;18;01;55;01;04792;0026;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2; 
18016301016610023;18;01;63;01;01661;0023;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01016101143210010;01;01;61;01;14321;0010;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2; 
11045004001740006;11;04;50;04;00174;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10035301076200001;10;03;53;01;07620;0001;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2; 
13045002109020001;13;04;50;02;10902;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05055501203580019;05;05;55;01;20358;0019;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08015402073310001;08;01;54;02;07331;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01095201207510002;01;09;52;01;20751;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
11055001040090002;11;05;50;01;04009;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09195302048990008;09;19;53;02;04899;0008;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18055301033450017;18;05;53;01;03345;0017;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2; 
04055001073900006;04;05;50;01;07390;0006;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
07065402001340004;07;06;54;02;00134;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02065001094930001;02;06;50;01;09493;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05016101064770006;05;01;61;01;06477;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06015901042010001;06;01;59;01;04201;0001;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2; 
03015101081230004;03;01;51;01;08123;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18015701047680025;18;01;57;01;04768;0025;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01016801119000004;01;01;68;01;11900;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05045501131980027;05;04;55;01;13198;0027;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13035002163650001;13;03;50;02;16365;0001;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
09045002032290003;09;04;50;02;03229;0003;1;2;2;1;1;1;1;2;2;2;2;2;2;2;2; 
01085401193090001;01;08;54;01;19309;0001;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; 
19015301013460003;19;01;53;01;01346;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12095002051510016;12;09;50;02;05151;0016;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2; 
13065003025040007;13;06;50;03;02504;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06016001028980005;06;01;60;01;02898;0005;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2; 
11115601021610004;11;11;56;01;02161;0004;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2; 
23015402007980008;23;01;54;02;00798;0008;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05035101230170001;05;03;51;01;23017;0001;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
13055002105550002;13;05;50;02;10555;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13175104000250002;13;17;51;04;00025;0002;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2; 
17015503005530003;17;01;55;03;00553;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01065003006300023;01;06;50;03;00630;0023;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10015001082640006;10;01;50;01;08264;0006;1;2;2;2;1;1;2;2;2;2;2;2;2;2;2; 
09035002153090008;09;03;50;02;15309;0008;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18015501047920020;18;01;55;01;04792;0020;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18095101070090011;18;09;51;01;07009;0011;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
05055401177190005;05;05;54;01;17719;0005;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; 
11025004002370009;11;02;50;04;00237;0009;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
14015703006470001;14;01;57;03;00647;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18055101046410009;18;05;51;01;04641;0009;1;1;2;1;2;1;1;2;2;2;2;2;2;2;2; 
19045101008520002;19;04;51;01;00852;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06015501033270004;06;01;55;01;03327;0004;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2; 
22025104001760001;22;02;51;04;00176;0001;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2; 
06055001169590001;06;05;50;01;16959;0001;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
17015301037830009;17;01;53;01;03783;0009;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
09145202063360027;09;14;52;02;06336;0027;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09195202062750004;09;19;52;02;06275;0004;1;2;2;2;2;1;2;1;2;2;2;2;2;2;2; 
08045302119920004;08;04;53;02;11992;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
14065201054460004;14;06;52;01;05446;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02065001082870002;02;06;50;01;08287;0002;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2; 
11095801091810001;11;09;58;01;09181;0001;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2; 
23015001081160006;23;01;50;01;08116;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08016302053890001;08;01;63;02;05389;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05015001143480007;05;01;50;01;14348;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18065001094460002;18;06;50;01;09446;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05035201224680004;05;03;52;01;22468;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10045001119680009;10;04;50;01;11968;0009;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08015302083980002;08;01;53;02;08398;0002;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
18016501032680007;18;01;65;01;03268;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18075401029380015;18;07;54;01;02938;0015;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02015603003520003;02;01;56;03;00352;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17017801082890002;17;01;78;01;08289;0002;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
11015001063080004;11;01;50;01;06308;0004;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2; 
07095401004030005;07;09;54;01;00403;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09145002053230014;09;14;50;02;05323;0014;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08035702109990004;08;03;57;02;10999;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13055002085990002;13;05;50;02;08599;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05045001153730011;05;04;50;01;15373;0011;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
23015302014610002;23;01;53;02;01461;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17017901181790003;17;01;79;01;18179;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
11025004002370004;11;02;50;04;00237;0004;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
14065501045530001;14;06;55;01;04553;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
23015002010490004;23;01;50;02;01049;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09015604002720002;09;01;56;04;00272;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09045002016570007;09;04;50;02;01657;0007;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; 
07095002011300003;07;09;50;02;01130;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
14035303017040002;14;03;53;03;01704;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13045002061590007;13;04;50;02;06159;0007;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; 
03055001039560002;03;05;50;01;03956;0002;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
22035804000520018;22;03;58;04;00052;0018;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17075003006170001;17;07;50;03;00617;0001;1;2;2;1;2;1;1;2;2;2;2;2;2;2;2; 
11065404002660005;11;06;54;04;00266;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13125002196050011;13;12;50;02;19605;0011;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
01115101141760001;01;11;51;01;14176;0001;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2; 
13035002175050001;13;03;50;02;17505;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01035001087930009;01;03;50;01;08793;0009;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06035001052900030;06;03;50;01;05290;0030;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2; 
06025701147690005;06;02;57;01;14769;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
19045003000770003;19;04;50;03;00077;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01125301060530002;01;12;53;01;06053;0002;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2; 
06075601010470006;06;07;56;01;01047;0006;1;1;2;2;1;1;1;1;2;2;1;2;2;1;2; 
12075202036970009;12;07;52;02;03697;0009;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
11016004000760007;11;01;60;04;00076;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18016101037540003;18;01;61;01;03754;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02025001151930002;02;02;50;01;15193;0002;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; 
05015801116540012;05;01;58;01;11654;0012;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05045001155790007;05;04;50;01;15579;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18045101069880014;18;04;51;01;06988;0014;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13105003027020003;13;10;50;03;02702;0003;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; 
02025101169500001;02;02;51;01;16950;0001;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
23025102003970009;23;02;51;02;00397;0009;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
22045403015300001;22;04;54;03;01530;0001;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
11015001072780005;11;01;50;01;07278;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13045202032920004;13;04;52;02;03292;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01056101035040002;01;05;61;01;03504;0002;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
09045002032470001;09;04;50;02;03247;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05065101085010024;05;06;51;01;08501;0024;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13025003019020011;13;02;50;03;01902;0011;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
11045501132130003;11;04;55;01;13213;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05015901049680038;05;01;59;01;04968;0038;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13105003027020004;13;10;50;03;02702;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
21065003010300002;21;06;50;03;01030;0002;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; 
09285002062030001;09;28;50;02;06203;0001;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
01085001245010007;01;08;50;01;24501;0007;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06085003005110041;06;08;50;03;00511;0041;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2; 
15015304002420001;15;01;53;04;00242;0001;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
05055001179560002;05;05;50;01;17956;0002;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2; 
13225102086930003;13;22;51;02;08693;0003;1;2;1;1;2;1;1;2;2;2;2;2;2;2;2; 
04055003003780028;04;05;50;03;00378;0028;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
03015701055870001;03;01;57;01;05587;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02055601126140001;02;05;56;01;12614;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
03065003004960010;03;06;50;03;00496;0010;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06025101142830006;06;02;51;01;14283;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
21015303009330003;21;01;53;03;00933;0003;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
09035002153760001;09;03;50;02;15376;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18065001087690012;18;06;50;01;08769;0012;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
18075401029380006;18;07;54;01;02938;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08045302127130004;08;04;53;02;12713;0004;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2; 
01125301060530001;01;12;53;01;06053;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05045001154820003;05;04;50;01;15482;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10045501124090019;10;04;55;01;12409;0019;1;2;2;1;1;2;1;2;2;2;2;2;2;2;2; 
13045402136720003;13;04;54;02;13672;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
15015501055260003;15;01;55;01;05526;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18025101067990003;18;02;51;01;06799;0003;1;2;1;2;2;1;1;2;2;2;2;2;2;2;2; 
13125002196050007;13;12;50;02;19605;0007;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
18085001006230001;18;08;50;01;00623;0001;1;2;2;1;2;2;1;2;2;2;2;2;2;2;2; 
02035101103560002;02;03;51;01;10356;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02025001157430002;02;02;50;01;15743;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10055001079070002;10;05;50;01;07907;0002;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2; 
05045001171080001;05;04;50;01;17108;0001;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2; 
06055201172300005;06;05;52;01;17230;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
08075102045370004;08;07;51;02;04537;0004;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
13185002233820002;13;18;50;02;23382;0002;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
01055301052980006;01;05;53;01;05298;0006;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
22025104001880006;22;02;51;04;00188;0006;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
02015101010510002;02;01;51;01;01051;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
10015001089610004;10;01;50;01;08961;0004;1;2;2;1;2;1;2;2;2;2;2;2;2;2;2; 
18065001083810003;18;06;50;01;08381;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18085201023110002;18;08;52;01;02311;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05045001163850022;05;04;50;01;16385;0022;1;2;2;1;2;1;1;2;2;2;2;2;2;2;2; 
05055401179850003;05;05;54;01;17985;0003;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2; 
14065001046110001;14;06;50;01;04611;0001;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2; 
06075201017250003;06;07;52;01;01725;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05015701138040023;05;01;57;01;13804;0023;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
13145702084730005;13;14;57;02;08473;0005;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2; 
18016101035560008;18;01;61;01;03556;0008;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02055401127430008;02;05;54;01;12743;0008;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
01016101123650001;01;01;61;01;12365;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01016401107500012;01;01;64;01;10750;0012;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05045001161810023;05;04;50;01;16181;0023;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12085002085740009;12;08;50;02;08574;0009;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18016101055000006;18;01;61;01;05500;0006;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02075003000760014;02;07;50;03;00076;0014;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01085401209660001;01;08;54;01;20966;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
19085001024930002;19;08;50;01;02493;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05015001153230001;05;01;50;01;15323;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
11055003005120009;11;05;50;03;00512;0009;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12045102077630013;12;04;51;02;07763;0013;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12105003000610020;12;10;50;03;00061;0020;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13125002187900004;13;12;50;02;18790;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
09195302048990005;09;19;53;02;04899;0005;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
02055201136720001;02;05;52;01;13672;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05025101070310002;05;02;51;01;07031;0002;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
01145001038850001;01;14;50;01;03885;0001;1;1;2;2;1;2;2;2;2;2;2;2;2;2;2; 
06045001051110004;06;04;50;01;05111;0004;1;1;2;1;2;2;1;1;2;2;2;2;2;2;2; 
03025001071950001;03;02;50;01;07195;0001;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2; 
09125002088720010;09;12;50;02;08872;0010;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
17095004000360004;17;09;50;04;00036;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12055002033040009;12;05;50;02;03304;0009;1;2;2;1;2;1;1;2;2;2;2;2;2;2;2; 
01017001110920003;01;01;70;01;11092;0003;1;1;2;1;2;1;2;2;2;2;2;2;2;2;2; 
05015001159130004;05;01;50;01;15913;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13015604002020029;13;01;56;04;00202;0029;1;2;2;1;2;1;1;2;2;2;2;2;2;2;2; 
13075002196380001;13;07;50;02;19638;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18065104000520005;18;06;51;04;00052;0005;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
06065001095220002;06;06;50;01;09522;0002;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2; 
06035001051450024;06;03;50;01;05145;0024;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01045001247710003;01;04;50;01;24771;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06095001026530004;06;09;50;01;02653;0004;1;1;1;2;2;1;1;2;2;2;2;2;2;2;2; 
07025402032140002;07;02;54;02;03214;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
06065201119070003;06;06;52;01;11907;0003;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; 
06015501042630002;06;01;55;01;04263;0002;1;2;2;2;1;1;1;2;2;2;2;2;2;2;2; 
05065101080440004;05;06;51;01;08044;0004;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2; 
09195302048990011;09;19;53;02;04899;0011;1;1;1;2;1;1;1;2;2;2;2;2;2;2;2; 
14045401015040001;14;04;54;01;01504;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
11115003002920003;11;11;50;03;00292;0003;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
04045001062760001;04;04;50;01;06276;0001;1;1;1;1;2;1;1;2;2;2;2;2;2;2;2; 
05015101111500010;05;01;51;01;11150;0010;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
05045001161810016;05;04;50;01;16181;0016;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05015901017970002;05;01;59;01;01797;0002;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
12115002021300001;12;11;50;02;02130;0001;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
15015303008750002;15;01;53;03;00875;0002;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2; 
18075401029380018;18;07;54;01;02938;0018;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18095004000290039;18;09;50;04;00029;0039;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
10015001105110006;10;01;50;01;10511;0006;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
13155202183300018;13;15;52;02;18330;0018;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
18085001006230007;18;08;50;01;00623;0007;1;2;2;1;2;1;2;1;2;2;2;2;2;2;2; 
05055401177170006;05;05;54;01;17717;0006;1;1;2;2;1;1;1;2;2;2;2;2;2;2;2; 
06035201081990008;06;03;52;01;08199;0008;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01045201265410003;01;04;52;01;26541;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
01035001072530004;01;03;50;01;07253;0004;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
14085002020070001;14;08;50;02;02007;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
07025403005470001;07;02;54;03;00547;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05045101215790002;05;04;51;01;21579;0002;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
13045402136720002;13;04;54;02;13672;0002;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
12135002052260007;12;13;50;02;05226;0007;1;1;2;1;1;1;1;2;2;2;2;2;2;2;2; 
10015101048490002;10;01;51;01;04849;0002;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
01135104000030001;01;13;51;04;00003;0001;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2; 
05045501133290013;05;04;55;01;13329;0013;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
05016201075920003;05;01;62;01;07592;0003;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
02015503001510005;02;01;55;03;00151;0005;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2; 
15015601060880003;15;01;56;01;06088;0003;1;2;2;2;2;1;1;2;2;2;2;2;2;2;2; 
12085002064940002;12;08;50;02;06494;0002;1;1;1;2;1;2;1;2;2;2;2;2;2;2;2; 
17016604001470001;17;01;66;04;00147;0001;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
13035602121930005;13;03;56;02;12193;0005;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
